id,title,subTitle,content,addTime,createAt,fee,holders,objectives,branches,tags
bc9c349e-0bd1-459c-4d60-08db52fbe02a,2023暑期創新設計營：流量密碼,2023暑期創新設計營：流量密碼,2023年暑假【創新設計營：流量密碼】https://luyi.pse.is/id2023夏天是一個探索創新的好時機！我們誠摯地邀請你加入2023年暑假【創新設計營】，將在C-HUB成大創意基地舉辦，一起接觸設計，解鎖流量密碼，開啟你的設計之旅。我們的營隊提供多種課程，包括工業設計、平面設計、3D動畫設計、AI繪圖設計、AR擴增實境、虛擬攝影棚實作、木工實作、雷切實作、UI/UX設計、品牌經營等課程。每個課程都由經驗豐富的專家講師和業界領袖現身指導，讓你在這個暑假獲得寶貴的經驗和技能。我們的營隊除了課程外，還有各種設計實作。你將有機會參與各種不同創意設計與創新想法，與來自全國各地不背景的學員一起合作，以實現創新的設計想法。此外，我們還會舉辦你的做品集發表，讓你有機會向大家展示你的才華和創意！如果你是一個有創造力和好奇心的人，想要探索世界的創新設計和技術，那麼我們的2023暑假創新設計營是你不容錯過的機會！立即報名，一起發掘創新的魅力，挑戰自己，創造未來！課程詳細：https://luyi.pse.is/id2023報名連結：https://www.luyi.academy最先端虛擬攝影棚實作最創意C-HUB成大創意基地最實用UI/UX設計最神秘品牌經營最熱場創新設計實作分站學習最有趣3D動畫設計課程大綱：工業設計、平面設計、3D動畫設計、AI繪圖設計、AR擴增實境、虛擬攝影棚實作、木工實作、雷切實作、UI/UX設計、品牌經營課程時間：7/11（二）~7/14（五）課程對象：高中職、大學對創新設計有興趣的學員上課地點：C-HUB成大創意基地【茹義學】至力於推廣創意設計實作課程，特別邀請到業界、學界實力派講師，希望同學在學習的路上都能夠【茹義學】。訂單只會保留七天，所有課程皆需付款完成才算報名成功。以上課程內容主辦單位「LUYIAcademy茹義學」保有最終課程調整權力。本課程為推廣很棒的創新設計知識技能給學員學習，與升學並無關連。,,2023-05-12T15:16:37.0235929,[],[],[],"[{'id': 141, 'branchName': 'General', 'location': ['上課地點：C-HUB成大創意基地'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 2, 'id': 14, 'text': '工業設計', 'type': 'area'}]"
582bff5c-8716-4dbd-4d61-08db52fbe02a,AI4kids- 2023 暑假青少年音樂專題實作營,AI4kids- 2023 暑假青少年音樂專題實作營,由中研院蘇黎老師研究團隊、清大AI樂團總監林怡君老師、忘言科技團隊等帶領學員進入AI音樂的世界，了解人工智慧自動採譜、自動跟譜、虛擬樂手等技術，並與欣賞室內樂手與AI的合奏。黑客松活動將讓學員透過虛擬樂團應用創造自己的音樂演奏場景，與音樂創作。自動採譜與跟譜中研院蘇黎老師，以「多重音高偵測技術」為基礎，發展出自動採譜的人工智慧，以更輕鬆簡單的方式來協助我們學音樂、理解音樂和製作音樂，讓人人都能開外掛擁有莫札特的絕對音感與解譜能力，可以馬上就編譯樂譜。AI與樂手合奏展示清華AI樂團為亞洲第一支展示音樂人工智慧技術的樂團。營隊中將邀請樂團成員示範與人工智慧的合奏，如虛擬歌手聲音合成、自動跟譜展示。Vtuber音樂元宇宙「元宇宙」虛擬樂團應用了很多機器學習的技術，從人物動作的分析與合成、樂器聲音的合成、樂譜的解讀等。從成大音樂多媒體系統實驗室成員所創辦的忘言科技，將帶領學員如何運用科技身兼作曲家、器樂演奏家、電腦科學家以及動畫家，跨越領域的創建自己Vtuber虛擬分身在虛擬世界演奏樂曲。黑客松創作音樂成果展?透過專家帶領著學員們應用AI音樂與Vtuber創作工具，由團隊創意發想，製作自己的元宇宙音樂，在營隊的尾聲進行發表展演。營隊招生對象15-19歲青少年(國三至大一學生)營隊時間2023/7/13(四)-2023/7/16(日)營隊地點新竹清華大學(營隊含4日中餐，不包含住宿),,2023-05-12T15:16:37.0236358,[],[],[],"[{'id': 142, 'branchName': 'General', 'location': ['營隊地點'], 'date': []}]",[]
63854ba0-c37b-4cd5-4d62-08db52fbe02a,2023成大文藝營,2023成大文藝營,【第21屆成大文藝營「面劇」】成大文藝營，是一個讓你透過文學及創作認識自己、看見別人的舞台★營隊課程內容含括——#戲劇創作#讀劇表演#現代詩學#古典詩學#報導文學#等等等★營隊活動內容含括——#歡迎晚會#大型活動#湯圓會#詩詞猜謎#咖啡座#等等等在成大文藝營，你能得到文學大師的指導，學習更多知識，還能和夥伴們一同創作、展演出一個戲劇作品，歡迎來成大文藝營，綻放你的各色光彩！-2023年文藝營「面劇」，歡迎所有對文學或創作有興趣的高中生共同探索文學及創作的美好，青春不留白！-??報名日期：即日起至112年5月15日（一）截止。??營隊日期：112年7月21日（五）至7月24日（一）。??報名費含食宿、課程費用、材料費。??住宿地點為成大學生宿舍。??錄取名單將於112年5月19日（五）公布在成大文藝營粉絲專頁，如有疑問也歡迎至粉絲專頁詢問！??簡章連結：https://reurl.cc/4QYnGX??報名表連結：https://reurl.cc/xleAk5??家長同意書連結：https://reurl.cc/0EkRl6??google報名表單連結：https://reurl.cc/jlDAVy,,2023-05-12T15:16:37.023644,[],[],[],"[{'id': 143, 'branchName': 'General', 'location': ['住宿地點為成大學生宿舍。'], 'date': [{'name': '活動日期', 'start': '2023-07-21', 'end': None}, {'name': '報名日期', 'start': '自即日起', 'end': '2023-05-15'}]}]",[]
419f0284-a44d-4fa0-4d63-08db52fbe02a,AI4kids- 2023 暑假青少年運動專題實作營,AI4kids- 2023 暑假青少年運動專題實作營,由AI專家、頂尖大學教授帶領國立陽明交通大學、中興大學教授團隊與AI專家帶領，讓你4天內深入探索機器學習與深度學習的基本概念與技術，掌握最新AI運動專題研究的應用。AI運動場域競賽體驗讓學員實際到運動科技驗證場域體驗活動，了解AI發球機、智能球拍、即時運動肢體辨識、跑位分析、落點分析、賽局數據分析等系統的運作。專業助教帶領AI實作由資工系、資管系背景專業助教群，帶領每一組團隊學員實作AI模型訓練、程式實作，隨時提供解惑，鼓勵並促成小組完成營隊專題成果。黑客松競賽成果展現透過專家出題，學員解題，讓小組學員發揮創意力、邏輯力以及團隊合作力，共同討論與協作，完成運動專題的競賽成果，作為自己的學習歷程。營隊招生對象15-19歲青少年(國三至大一學生)營隊時間新竹場第一梯?2023/7/11(二)-2023/7/14(五)新竹場第二梯?2023/8/8(二)-2023/8/11(五)台中場2023/7/18(二)-2023/7/21(五)營隊地點新竹場-陽明交通大學光復校區台中場-中興大學(營隊含4日中餐，不包含住宿),,2023-05-12T15:16:37.0236542,[],[],[],"[{'id': 144, 'branchName': 'General', 'location': ['營隊地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 15, 'id': 6, 'text': '運動', 'type': 'area'}]"
2ddebbf4-de67-49d0-4d64-08db52fbe02a,AI4kids- 2023 暑假青少年醫療專題實作營,AI4kids- 2023 暑假青少年醫療專題實作營,由台灣大學王偉仲教授團隊、亞洲大學王昭能教授、吳樺珊教授團隊及醫師專家講授醫學影像與大數據的分析應用，見識大數據與AI將如何影響臺灣未來的醫療與照護領域。黑客松發表活動，讓所有學員分組團隊合作，產出屬於自己的AI醫療成果專題。由醫師、教授、AI專家帶領由台灣大學、亞洲大學教授研究團隊、醫師、AI專家分組助教帶領，讓你4天內透過互動教學討論搞懂機器學習與深度學習的基本概念與技術，掌握最新AI醫療專題研究的應用。專業助教手把手教AI實作由資工系、資管系背景專業助教群，伴隨帶領每一組團隊學員的AI模型訓練、程式實作，隨時提供解惑，鼓勵並促成小組完成營隊專題成果。黑客松競賽成果展現透過專家出題，學員解題，讓小組學員發揮創意力、邏輯力以及團隊合作力，共同討論與協作，完成醫療專題的競賽成果，作為自己的學習歷程。智慧病房模擬體驗台中亞洲大學場次，將參訪該校智慧模擬病房，了解急診室、診療室與智慧生理數據偵測工具於醫療院所的運作流程。營隊招生對象15-19歲青少年(國三至大一學生)營隊時間台北場2023/7/4(二)~2023/7/7(五)台中場2023/7/18(二)~2023/7/21(五)營隊地點台北場-台灣大學台中場-亞洲大學(營隊含4日中餐，不包含住宿),,2023-05-12T15:16:37.0236671,[],[],[],"[{'id': 145, 'branchName': 'General', 'location': ['營隊地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 28, 'id': 15, 'text': '醫學', 'type': 'area'}]"
e725b0f0-790b-4e5f-4d65-08db52fbe02a,HTLC 哈佛台灣英文領導營,HTLC 哈佛台灣英文領導營,哈佛臺灣英文領導營HarvardUndergraduateTaiwanLeadershipConference(HTLC)起源於HarvardCollege之HarvardTaiwaneseCulturalSociety(TCS)社團。TCS由哈佛大學學生組成，旨在推廣臺灣文化的多元內涵。因國立臺北大學教授的引薦，該社團於2008年開始與國立臺北大學合辦HTLC哈佛臺灣英文領導營。第一屆的營隊招收了來自臺灣各地50名優秀高中生，由哈佛大學學生擔任講師、國立臺北大學招募北大學生講師，雙方通力合作下，為期五天的活動深受好評，為本營隊立下優良先例。從2008年至今，除2009與2020年因新型流感及新冠肺炎而停辦，每年皆如期舉辦。2022年在疫情時期的考量下，我們採取以線下線上(Hybrid)方式進行，突破疫情及時差的阻礙，順利與哈佛大學學生進行線上互動。2023預計回歸實體舉辦，錄取96名學員，冀望在10名哈佛大學學生、15名臺北大學隊輔以及10名助教的協力合作下，促進臺灣優秀青年學子在此營隊中相互學習、合作，培養臺灣未來主人翁之領導能力及宏觀視野。【學員招募時程】報名日期:2023/03/15(三)至2023/05/06(六)活動時間:2023/08/15(二)至2023/08/21(一)，七天六夜營期，住宿統一安排在臺北大學三峽校區學生宿舍活動地點:國立臺北大學三峽校區(新北市三峽區大學路151號)活動對象:全國高中職學生(包含專一到專三生)，共計96名(含高中應屆畢業生，不含國中應屆畢業生)活動費用:全額免費(正式錄取學生需繳交新台幣1500元保證金，營期結束後將會全額退還給學員)報名表單:?https://docs.google.com/forms/d/e/1FAIpQLSdds8a6GzBshI-Iaec5nno3q_zDStMovYzsbelpSt4_Iu4D_w/viewform?vc=0&c=0&w=1&flr=0&fbclid=IwAR119TkEhV6tdmVkNcas8JAGVT2p9rHIODtJrmjv0iDYSto5W5AafRSCVuQ,,2023-05-12T15:16:37.0236752,[],[],[],"[{'id': 146, 'branchName': 'General', 'location': ['活動地點'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 10, 'id': 16, 'text': '新北市', 'type': 'location'}]"
7b13044a-7c1f-4996-4d66-08db52fbe02a,2023 ESI 中學天才夏令營,2023 ESI 中學天才夏令營,"高效率的學習方法(全腦多元智能教育),全腦學習法源自英國，台灣唯一，2023最新版在地化教材腦神經科學＋心理學各學派，完整系統教學左腦邏輯理解，右腦圖像創意，雙效合一德國區.北美區.南美區.澳洲區.亞洲區中小學評價最高課程課程代碼：12R396上課時間：2023/08/21~2023/08/25五天09:00~17:00上課時數：30小時上課地點：遠東科技大學74448台南市新市區中華路49號修課條件：高中國中班（升國一~升高二）課程師資：ESI廣翰思惟師資群主辦單位：財團法人自強工業科學基金會協辦單位：ESI廣翰思惟國際教育機構",,2023-05-12T15:16:37.0236834,[],[],[],"[{'id': 147, 'branchName': 'General', 'location': ['上課地點：遠東科技大學74448台南市新市區中華路49號'], 'date': []}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 65, 'id': 4, 'text': '教育', 'type': 'area'}, {'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 24, 'id': 9, 'text': '心理', 'type': 'area'}]"
985ce710-0c8d-476a-4d67-08db52fbe02a,程式檢定系列~Python程式語言進階檢定班《CSFC/ITS證照》,程式檢定系列~Python程式語言進階檢定班《CSFC/ITS證照》,資料視覺化是資料科學中火紅的領域，面對資料的巨量化，視覺化是資料科學跟使用者之間最快速、簡潔、生動的對話。Python身為強大的資料處理語言，在深度學習、科學計算、資料爬取、網站架設都有強大的套件資源，而且易學、開發快速，學習Python視覺化將是您機器學習的重級裝備!課程代碼：12R395上課時間：2023/07/26~2023/07/28三天09:00~16:00上課時數：18小時上課地點：遠東科技大學74448台南市新市區中華路49號修課條件：1.想通過CSFC基礎檢定班學生2.自學或上課學習程式，通過程度檢測通過者課程師資：自強基金會專業師資主辦單位：財團法人自強工業科學基金會協辦暨執行單位：遠東科技大學,,2023-05-12T15:16:37.023692,[],[],[],"[{'id': 148, 'branchName': 'General', 'location': ['上課地點：遠東科技大學74448台南市新市區中華路49號'], 'date': []}]",[]
ba169878-2b6f-46b6-4d68-08db52fbe02a,程式檢定系列~C++程式語言APCS進階檢定班,程式檢定系列~C++程式語言APCS進階檢定班,C++是一種高效率編程的語言。透過陣列/指標、函式、標準庫(standardlibrary)的學習，學員能了解C++標準庫出現前後、array與vector的使用與差異；學員能了解函式的使用與成員函式的意義。透過基礎班的學習，讓學員更能了解C++的特性以及作為進入物件導向領域的準備。課程代碼：12R394上課時間：2023/08/07~2023/08/11?五天09:00~17:30上課時數：35小時上課地點：遠東科技大學74448台南市新市區中華路49號修課條件：1.修習APCS基礎檢定班課程學生2.自學或上課學習程式，通過程度檢測通過者3.曾參加APCS檢定考試考取觀念+實作總級分3級分以上學生課程師資：自強基金會專業師資主辦單位：財團法人自強工業科學基金會協辦暨執行單位：遠東科技大學,,2023-05-12T15:16:37.0237028,[],[],[],"[{'id': 149, 'branchName': 'General', 'location': ['上課地點：遠東科技大學74448台南市新市區中華路49號'], 'date': []}]",[]
7136ba7d-0ab5-4f0a-4d69-08db52fbe02a,程式檢定系列~ Python程式語言檢定班《CSFC/ITS證照》,程式檢定系列~ Python程式語言檢定班《CSFC/ITS證照》,資料視覺化是資料科學中火紅的領域，面對資料的巨量化，視覺化是資料科學跟使用者之間最快速、簡潔、生動的對話。Python身為強大的資料處理語言，在深度學習、科學計算、資料爬取、網站架設都有強大的套件資源，而且易學、開發快速，學習Python視覺化將是您機器學習的重級裝備!課程代碼：12R393上課時間：2023/07/19~2023/07/21三天09:00~16:00上課時數：18小時上課地點：遠東科技大學74448台南市新市區中華路49號修課條件：1.想通過CSFC基礎檢定班學生2.自學或上課學習程式，通過程度檢測通過者課程師資：自強基金會專業師資主辦單位：財團法人自強工業科學基金會協辦暨執行單位：遠東科技大學,,2023-05-12T15:16:37.0237101,[],[],[],"[{'id': 150, 'branchName': 'General', 'location': ['上課地點：遠東科技大學74448台南市新市區中華路49號'], 'date': []}]",[]
caa1512e-f64b-43d3-4d6a-08db52fbe02a,程式檢定系列~C++程式語言APCS基礎檢定班,程式檢定系列~C++程式語言APCS基礎檢定班,C++是一種高效率編程的語言。透過陣列/指標、函式、標準庫(standardlibrary)的學習，學員能了解C++標準庫出現前後、array與vector的使用與差異；學員能了解函式的使用與成員函式的意義。透過基礎班的學習，讓學員更能了解C++的特性以及作為進入物件導向領域的準備。課程代碼：12R392上課時間：2023/07/10~2023/07/14五天09:00~17:30上課時數：35小時上課地點：遠東科技大學74448台南市新市區中華路49號修課條件：1.想通過CSFC進階檢定班學生2.自學或上課學習程式，通過程度檢測通過者課程師資：自強基金會專業師資主辦單位：財團法人自強工業科學基金會協辦暨執行單位：遠東科技大學,,2023-05-12T15:16:39.2481726,[],[],[],"[{'id': 151, 'branchName': 'General', 'location': ['上課地點：遠東科技大學74448台南市新市區中華路49號'], 'date': []}]",[]
4bd73174-a684-4a33-4d6b-08db52fbe02a,2023中山企管營,2023中山企管營,"【TheSmartestGuysintheRoom｜報名開始】各位具有潛力的夥伴們看過來這是來自2001年ENRON的徵才廣告想要了解企管系以及各類商管知識那你絕對不能錯過——睽違兩年再次舉辦的中山企管營我們將透過課程及遊戲設計（包含沙灘活動、廣告創意競賽、簡報&履歷工作坊）讓大家在破解任務，了解安隆這間公司的同時，打好未來學術基礎並增添人際交流與互動這個暑假就讓我們一起留下精彩又難忘的回憶吧__詳細資訊________報名資格：全國公私立高中職生,共96名營隊日期：2023.07.03(一)～2023.07.07(五)報名時間：2023.04.10(一)～2023.05.12(五)報名費用：新台幣6600元整，三人團報新台幣6400元報名表單：https://forms.gle/DqcNkoAroPPdrs4AA住宿/活動地點：國立中山大學主辦單位：國立中山大學企業管理學系聯絡資訊：副召|黃榆婷0905805226副召|陳抒妦0918196207信箱|2023nsysubmcamp@gmail.com中山高醫攻頂聯盟簽約策略聯盟高中：https://reurl.cc/vk2KrN",,2023-05-12T15:16:39.248224,[],[],[],"[{'id': 152, 'branchName': 'General', 'location': ['活動地點：國立中山大學'], 'date': []}]",[]
7bac2df3-eefa-49b1-4d6c-08db52fbe02a,2023東華觀遊營-觀於我們 漫遊太空,2023東華觀遊營-觀於我們 漫遊太空,??國立東華大學觀遊營【觀於我們漫遊太空】??已經開放報名了??快來一起體驗精彩豐富的大學生活增加更多的經驗！這一切盡在國立東華大學觀遊營！!??觀遊營營隊簡介????結合東華大學管理學院基礎知識。??瞭解觀遊系兩大學程課程「觀光」與「休閒」。??跨領域學習的前景與發展趨勢目標。??開啟屬於自己探索之旅，激發無限可能。??校園戶外探索課程，體驗精彩大學生活。??享受學習的樂趣，探索學習新方向！??可以認識新朋友，尋找自我與志同道合的夥伴！觀光暨休閒遊憩學系，簡稱觀遊系（TRLS）Ttourism?Rrecreation?Lleisure?Sstudies觀遊系顧名思義範圍涵蓋了旅遊、遊憩以及休閒，我們重於培養『深度遊憩體驗』、『關懷社群健康』、『強調資源永續』之經營與規劃的觀光休憩專業人才。在課堂中，我們學習如何跟其他人合作設計遊程，培養人際間的敏銳度，並延展對於遊憩體驗的創造力，在大學四年裡找到自己的閃光點觀遊廣闊的未來等你來了解！???優惠方案??早鳥方案！$5200/人(即日起至5/14前報名，享早鳥優惠)??團報方案！$5200/人兩人以上(含兩人)享團報優惠??中低收優惠$4800/人(需相關證明文件)??備註：1.早鳥及團報價優惠僅擇一2.欲使用中低收入戶優惠者，須先繳納活動原價費用，並於活動當日?帶中低收入戶證明影本，費用之價差將於活動當日退還3.中低收入戶證明文件：「區(或鄉鎮市)公所中低收入戶證明」、「村里辦公室清寒證明」、學校與導師開立之「家庭變故」或「清寒證明」以上文件皆可作為申請之證明??費用包含：營隊期間餐食、活動期間交通費用、住宿、保險、紀念衣、景點入場費等費用??費用不包含：居住地返往花蓮之交通費????????報名辦法：(採報名順序錄取，額滿為止)報名表單連結：https://forms.gle/MKcQuatXhPyw1mZm6??報名截止日:(2023/6/10)。??熱烈歡迎全台高中職在學學生報名參加????觀遊營總召王昊芮0988-591703/41103a004@gms.ndhu.edu.tw,,2023-05-12T15:16:39.2482325,[],[],[],"[{'id': 153, 'branchName': 'General', 'location': [], 'date': []}]",[]
52cbbd63-e8ea-44eb-4d6d-08db52fbe02a,2023文藻日本語言暨文化體驗營,2023文藻日本語言暨文化體驗營,【2023文藻日本語言暨文化體驗營】簡章一、活動目的：提供高中職學子認識日語及日本文化的機會，藉以增加學習第二外語之興趣，透過對異文化的認識提升其國際觀。二、活動方式：以日本相關主題及語言進行，教授簡易的日常問候與基礎會話，介紹節慶文化，更能親身體驗茶道、學習歌謠。簡單易學卻豐富有趣的教學內容，讓零基礎的學生也能輕鬆獲得新知識。活動結束後將另核發參與證明。三、參加對象：全國高中職學生(不限年級)四、活動時間：112年6月3日（星期六）08:30-16:00五、活動地點：文藻外語大學六、報名時間：112年4月3日（一）至5月17日（三）七、報名連結：https://reurl.cc/mZWdV1；一律採網路報名，營隊上限35人。八、活動流程：請參閱附圖內容九、注意事項：【免費】活動全程不收取費用。但需繳交保證金$300元，活動結束當天退還保證金。活動當天提供午餐。名額有限，若報名人數過多將由系上進行篩選！5月19日公告名單於日文系網站，並EMAIL告知保證金繳納方式及繳費期限。【2023文藻日本語言暨文化體驗營】行程表時間活動規劃08:30~08:50(20分)活動報到地點:明園穿堂08:50~09:00(10分)開幕式地點:系資源教室09:00~10:00(60分)基礎日語與童謠教學地點:J20110:10~11:40(90分)和服、浴衣體驗地點:系資源教室11:40~13:00(80分)午餐及休息13:00~14:30(90分)日本茶道體驗地點:系資源教室14:40~15:40(60分)祈願達摩繪製地點:J20115:40~16:00(20分)成果心得分享及結業式地點：J20109:00~10:00(60分)基礎日語與童謠教學地點:J20110:10~11:40(90分)和服、浴衣體驗地點:系資源教室11:40~13:00(80分)午餐及休息13:00~14:30(90分)日本茶道體驗地點:系資源教室14:40~15:40(60分)祈願達摩繪製地點:J20115:40~16:00(20分)成果心得分享及結業式地點：J201,,2023-05-12T15:16:39.2482428,[],[],[],"[{'id': 154, 'branchName': 'General', 'location': ['活動地點：文藻外語大學'], 'date': []}]",[]
e3f2de22-071e-42e4-4d6e-08db52fbe02a,2023 中興外文營《午夜秘話 Once Upon A Midnight Dreary》,2023 中興外文營《午夜秘話 Once Upon A Midnight Dreary》,"「對外文有興趣，卻不知道讀外文系適不適合自己？」「想學習第二外語，卻徬徨得不知如何選擇以及從何學起？」「想了解外文系學生實際的應用及畢業出路，卻被網路上的各種資訊搞得眼花撩亂？」不要懷疑，你的各種疑問及期待將能夠透過一次營隊經驗來被滿足。四天三夜裡，我們為你安排了豐富的課程及活動，包含由興大教授們親自教導多門「第二外語」及「系上選修課程」，更邀請到系上優秀學長姐來進行外文「系列演講」。除了能學習到實用的語言相關知識，還能吸收來自學長姐的人生經驗，更能順便結交來自全台各地的夥伴，一同學習、一同交換經驗。還在猶豫什麼，快選擇參加一年一次的中興外文營來一窺究竟吧！【報名連結】https://forms.gle/YpXNs4WNLcNLpZcv5【更多詳細資訊】中興外文營FB粉專中興外文IG粉專【活動日期】7/04（二）～7/07（五）（四天三夜）【活動費用】5,800元整（含住宿與餐食）【報名期限】即日起至2023/05/12【公佈錄取】2023/05/26（四）【繳費期限】6/23（五）",,2023-05-12T15:16:39.2482563,[],[],[],"[{'id': 155, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '活動日期】7/04（二）～7/07', 'end': None}, {'name': '報名日期', 'start': '自即日起', 'end': None}]}]","[{'trend': 0, 'tagVoteCount': 0, 'userVoted': False, 'activityAmount': 5, 'id': 17, 'text': '外文', 'type': 'area'}]"
4a7561b4-a6d0-42e9-4d6f-08db52fbe02a,高科金融系暑期營《金入航道，追求融耀》,高科金融系暑期營《金入航道，追求融耀》,??活動資訊????活動日期：2023/7/6(四)～2023/7/9(日)??活動報名期間：2023/4/5(三)~2023/5/17(三)一人$4300元，三人以上同行(含三人)一人$4000元??精彩好玩的遊戲(團康遊戲、大地遊戲、晚會、晚宴等)??嗨翻天的晚宴表演??對金融系有更深入的了解??認識更多其他縣市、其他學校的同學??讓學習歷程的內容變得更豐富??提前參與一些大學的活動，讓教授對你印象深刻??????包吃包住包保險還有buffet吃到飽??????報名就免費送精美營服一件及紀念品一組????活動名額有限，超出名額會以報名順序錄取??注意事項??壹、請使用經常在使用的MAIL貳、活動第一天在左營高鐵站有派接駁車接送到高科大第一校區，最後一天也會有接駁車接送到左營高鐵站！參、報名截止日:2023/05/17肆、請持續關注粉專、按讚分享，才不會錯過任何消息喔！有任何問題歡迎私訊粉專,,2023-05-12T15:16:39.2482697,[],[],[],"[{'id': 156, 'branchName': 'General', 'location': [], 'date': [{'name': '活動日期', 'start': '2023-07-06', 'end': None}]}]",[]
855ab456-1299-4ee3-4d70-08db52fbe02a,東海大學企管系暑期營隊-米企妙妙屋,東海大學企管系暑期營隊-米企妙妙屋,??第11屆企管營《米企妙妙屋》報名開始??暑假「企」哪裡？暑假企管營??想知道企管系在學些什麼嗎？想要在暑假有難忘的回憶嗎？想認識來自不同縣市的人嗎？心動不如馬上行動??快來報名第11屆東海企管營吧～-??招生對象：全國高中職學生??活動地點：東海大學??營期時間：20237/10～7/14??報名時間：即日起至5/28(日)23:59??早鳥報名時間：即日起至4/30(日)23:59-??活動費用：$6500/人??早鳥優惠：$6200/人??團報三人以上(含)：$6300/人??早鳥+團報：$6000/人??中低收：$5300/人(需附證明文件)??低收：$3900/人(需附證明文件)??中/低收同樣可享早鳥及團報優惠唷～-??早鳥名單預計於5/7(日)前公佈??正備取名單預計於6/11(日)前公佈??報名表單於粉專主頁連結????若有任何問題歡迎私訊粉專,,2023-05-12T15:16:39.2482768,[],[],[],"[{'id': 157, 'branchName': 'General', 'location': ['活動地點：東海大學'], 'date': [{'name': '報名日期', 'start': '自即日起', 'end': None}]}]",[]
e9562378-7c2b-4cf9-4d71-08db52fbe02a,2023中央大學財金營—金碧輝煌,2023中央大學財金營—金碧輝煌,【2023中央大學財金營—金碧輝煌｜活動介紹】基礎課程將帶你了解財金科系的專業及日常所學；解謎遊戲與組隊競賽將讓你與其他小隊競爭、體驗未來職場的明爭暗鬥以及誰能掌握市場訊息誰就是最後的贏家；闖關遊戲以及社交舞會更能讓你拓展視野與人脈。趣味活動透過我們精心設計的各種活動、遊戲，不但能學習團隊合作的能力，更能認識來自各地的菁英，甚至結交志同道合的朋友。試膽大會喜歡和柯南一起解謎的刺激感嗎！馬戲團中的謀殺案究竟是如何？尋找線索並找出真相吧！舞會喜歡結交的朋友的你一定不能錯過舞會！除了正裝舞會、交際舞外，更有一系列的活動與精彩的表演等著你們！猜謎藉由小組競賽考驗各小組的反應能力外，更能累積財金的相關知識。喜歡從遊戲中體驗競賽的樂趣並學習知識的你一定不能錯過！【2023中央財金營—金幣輝凰｜報名方式】報名時間：2/20（一）～4/30（日）報名費用：6500元，三人以上團報可再折500元！報名方式：將報名表填妥後轉檔成PDF檔，寄至「ncufincamp@gmail.com」營期時間：7/3（一）～7/7（五）中央財金營簡章及活動報名表（兩個都要填完！）：1.簡章及報名表：https://docs.google.com/....../1_bfNlXwno4y....../edit......2.報名表單：https://www.surveycake.com/s/LPrBP,,2023-05-12T15:16:39.2482931,[],[],[],"[{'id': 158, 'branchName': 'General', 'location': [], 'date': []}]",[]
